player_name,runs,balls,wickets,boundaries,strike_rate,id_cricinfo
AD Fofana,9,19,0,0,47.37,1450925
TJ Ramphoma,6,12,1,0,50.0,1426388
D Berthe,0,3,0,0,0.0,1450928
J Tuffin,115,236,8,4,48.73,1451390
A Donovan,4,36,0,0,11.11,1451387
N Tanner,122,176,2,6,69.32,1451389
Rhys Burinaga,36,62,1,1,58.06,1451386
BI Dilruksha,67,96,0,3,69.79,1451383
S Maduranga,61,159,3,4,38.36,1451381
Fazil Muhammad,42,133,5,1,31.58,1451384
S Pitabeddara,2,22,0,0,9.09,1451382
Altaf Gill,9,62,2,0,14.52,1167324
F Pieters,0,2,0,0,0.0,1167328
JI de Villiers,2,21,0,0,9.52,948659
SK Patel,41,39,0,2,105.13,532853
AA Paradkar,20,68,4,2,29.41,1276396
A Desai,3,14,0,0,21.43,1441681
Utkarsh Srivastava,10,8,0,1,125.0,1415052
A Busing-Volschenk,0,1,0,0,0.0,1234278
R Dhakal,16,135,6,0,11.85,1111123
D Khanal,40,36,0,5,111.11,1248357
Ansh Patel,0,6,0,0,0.0,1216149
Hammad Mirza,1,5,0,0,20.0,1453642
B Siddharth,3,13,0,0,23.08,1057762
A Davidson-Soler,123,185,3,3,66.49,1451517
E Kallous,13,36,2,0,36.11,1451265
JF Smagacz,1,1,0,0,100.0,1451519
KR Frost,11,71,4,0,15.49,1451521
A Gisdaki,32,88,0,0,36.36,1333939
LD Chukkapalli-Llinares,2,32,0,0,6.25,1451520
Memoona Riaz,7,36,2,0,19.44,1313553
T Skordili,2,18,2,0,11.11,1333938
S Basharat,2,14,0,0,14.29,1313558
C Boyle,35,160,4,0,21.88,1453239
E Ungerman,21,91,4,2,23.08,1453240
Smriti Anand,32,59,0,2,54.24,1453238
R Morita,9,17,0,0,52.94,1453241
K Mahekdeep,8,53,1,0,15.09,1333800
Ma Ruike,44,163,4,2,26.99,1453572
Wang Huiying,33,143,7,2,23.08,1453573
Gong Yuting,24,45,0,2,53.33,1453571
Jiaping Li,11,46,0,0,23.91,49776
Cai Yuzhi,57,150,8,2,38.0,1453564
Fatima Amir,4,24,0,0,16.67,1407955
Jing Yang,57,83,0,5,68.67,1273856
Wei Haiting,10,31,0,0,32.26,1453566
Kim Rang,12,44,1,1,27.27,1453580
Jeon Myeong,1,13,1,0,7.69,1453578
Lee Ra,1,1,0,0,100.0,1453579
Han Won,0,5,0,0,0.0,1453581
SK Springer,15,33,2,1,45.45,820689
DN Wellalage,24,111,6,2,21.62,1152427
RW Hartley,4,14,0,0,28.57,1453230
W Maximo,26,24,0,3,108.33,1382062
G Caisley,3,11,0,0,27.27,893351
LH Rodrigues,3,30,4,0,10.0,1203188
LK Sharma,10,32,1,2,31.25,1454414
Yasar Haroon,31,42,0,4,73.81,1203190
LF Muller,14,37,1,2,37.84,1403924
Muhammad Saleem,22,11,0,3,200.0,893445
Kawsar Khan,28,40,3,3,70.0,1403925
R Galgalikar,20,39,3,1,51.28,1454412
MFI Assuncao,13,5,0,2,260.0,1403926
CC Machado,3,6,0,0,50.0,1454409
IC Simao,0,25,2,0,0.0,1454408
G Oliveira,3,16,0,0,18.75,893387
Kalyan Manne,5,3,0,1,166.67,1454415
Abhilash Patil,13,29,0,0,44.83,1454413
D Dawa,13,43,4,0,30.23,1161444
Tshering Tashi,2,7,0,0,28.57,1337246
FFJ Heo,8,19,0,0,42.11,1451259
J Dzulfikar,41,67,0,4,61.19,1453989
DGAPD Wiswi,15,47,1,0,31.91,1451257
A Alexander,3,24,3,0,12.5,1451258
Jobayer Hossen,28,113,9,2,24.78,1455283
HAG Madhushanka,0,19,0,0,0.0,1455281
T Horpinitch,36,63,0,5,57.14,585521
S Gill,113,158,4,12,71.52,1342172
FFZ Nhaduate,18,35,0,1,51.43,493760
I Niyomugabo,45,39,0,5,115.38,1280675
D Gumyusenge,68,96,0,6,70.83,1280667
M Mariyappan,22,31,0,1,70.97,1455288
Asim Ashraf,56,142,0,5,39.44,1455274
AM Rajpurohit,33,100,3,4,33.0,1455275
MF Manjate,0,7,0,0,0.0,338987
Shan Siddiqui,9,31,0,1,29.03,1455272
N Gnanapragasam,1,16,0,0,6.25,1455289
Basiru Jaye,6,4,0,1,150.0,1143155
B Balala,16,45,1,0,35.56,1440961
K Srandeva,56,131,0,0,42.75,1454976
M Zdravkova,14,50,0,0,28.0,1454982
B Shotorova,50,135,2,0,37.04,1454985
G Ilarionova,39,90,2,1,43.33,1455001
S Sarandeva,16,49,1,0,32.65,1454984
S Galabova,39,84,0,0,46.43,1455003
N Toleva,18,68,1,0,26.47,1455009
K Paskova,20,74,2,0,27.03,1454974
D Ruynekova,75,101,0,5,74.26,1454999
V NIkolova,41,60,0,3,68.33,1459583
N Gocheva,2,3,0,0,66.67,1454978
B Ercegovcevic,2,1,0,0,200.0,1450871
I Stoilva,4,18,0,0,22.22,1454980
Hassan Nawaz,17,25,0,1,68.0,1398125
CJ Dias,28,160,7,1,17.5,1455294
R Gnanaraj,22,53,1,2,41.51,1329695
RM D'Souza,1,3,0,0,33.33,1213659
MJ Hay,7,7,0,0,100.0,1243738
V Nikolova,6,8,0,1,75.0,1454983
Yan Zuying,30,48,0,0,62.5,1453574
Yang Shen,5,35,2,0,14.29,1453568
Chan Sau Har,4,12,0,0,33.33,260243
U Bayarjavkhlan,30,93,3,1,32.26,1454197
M Batnasan,29,43,0,2,67.44,1454195
U Anujin,3,7,0,0,42.86,1399074
J Tugsjargal,9,18,0,1,50.0,1454194
Raghav Dhawan,49,39,0,7,125.64,796809
Muhammad Salman,0,6,0,0,0.0,1457573
SG Mangela,39,36,0,4,108.33,284363
Sylvia Usabyimana,8,70,4,0,11.43,1351968
ME Trescothick,177,135,0,24,131.11,21585
B Lee,173,656,30,13,26.37,6278
GO Jones,35,25,0,5,140.0,15501
GD McGrath,6,61,5,0,9.84,6565
A Flintoff,89,217,5,9,41.01,12856
MS Kasprowicz,5,49,5,0,10.2,6126
KP Pietersen,1242,886,1,151,140.18,19296
JN Gillespie,26,43,1,4,60.47,5392
MJ Clarke,524,649,6,39,80.74,4578
A Symonds,358,394,10,43,90.86,7702
MP Vaughan,29,22,0,4,131.82,22182
AJ Strauss,79,68,0,9,116.18,20387
VS Solanki,78,61,0,11,127.87,20286
AC Gilchrist,292,203,0,40,143.84,5390
D Gough,4,43,4,0,9.3,13411
ML Hayden,327,218,0,50,150.0,5616
J Lewis,3,47,5,0,6.38,16281
MEK Hussey,753,548,0,83,137.41,5939
RT Ponting,427,311,0,53,137.3,7133
DR Martyn,129,77,0,16,167.53,6513
SJ Harmison,4,42,1,0,9.52,14054
DR Tuffey,9,66,3,1,13.64,38620
KD Mills,175,1044,49,16,16.76,37740
SM Katich,71,48,0,10,147.92,6128
CL Cairns,4,62,2,0,6.45,36597
JW Wilson,23,38,0,2,60.53,38751
AR Adams,17,90,4,1,18.89,36192
BB McCullum,2294,1629,0,290,140.82,37737
SP Fleming,113,87,0,20,129.89,37000
MS Sinclair,0,5,0,0,0.0,38393
SB Styris,625,806,20,65,77.54,38407
JR Hopes,119,328,11,8,36.28,5702
CD McMillan,192,119,0,22,161.34,37712
HJH Marshall,12,14,0,0,85.71,37696
GC Smith,970,778,0,136,124.68,47270
SE Bond,47,501,27,2,9.38,36326
JH Kallis,703,848,13,76,82.9,45789
NJ Astle,78,110,4,9,70.91,36185
HH Gibbs,436,333,0,57,130.93,45224
JS Patel,18,214,18,1,8.41,38141
JM Kemp,208,163,0,27,127.61,45797
MV Boucher,293,287,0,24,102.09,44111
SM Pollock,103,301,15,8,34.22,46774
AG Prince,5,6,0,0,83.33,46788
JA Morkel,643,1063,30,68,60.49,46248
CK Langeveldt,31,221,18,0,14.03,45963
M Ntini,22,209,7,2,10.53,46592
A Nel,1,50,2,0,2.0,46569
N Boje,2,24,1,0,8.33,44091
JDP Oram,548,915,21,61,59.89,38062
Shoaib Akhtar,54,334,19,3,16.17,42655
IR Bell,202,166,0,25,121.69,9062
Mohammad Asif,26,270,15,2,9.63,41411
Naved-ul-Hasan,4,78,6,0,5.13,42272
JWM Dalrymple,68,92,3,6,73.91,11974
Abdul Razzaq,436,671,22,42,64.98,39836
MH Yardy,112,355,12,11,31.55,23523
CMW Read,14,11,0,2,127.27,19346
SI Mahmood,11,95,3,0,11.58,17944
SCJ Broad,208,1330,68,10,15.64,10617
Younis Khan,446,369,3,43,120.87,43652
Mohammad Yousuf,52,44,0,6,118.18,43650
Inzamam-ul-Haq,13,16,0,1,81.25,40570
ST Jayasuriya,682,848,20,97,80.42,49209
TT Bresnan,270,865,27,22,31.21,9310
DPMD Jayawardene,1549,1150,0,201,134.7,49289
TM Dilshan,1947,1814,13,250,107.33,48472
KC Sangakkara,1464,1193,0,159,122.72,50710
RP Arnold,8,8,0,0,100.0,48122
MF Maharoof,37,178,5,0,20.79,49638
CRD Fernando,68,387,17,4,17.57,48835
PDRL Perera,9,46,0,0,19.57,49870
GJP Kruger,10,31,0,0,32.26,45888
M Zondeki,5,22,1,0,22.73,48112
AJ Hall,13,59,3,1,22.03,45396
NW Bracken,46,414,21,1,11.11,4185
HH Dippenaar,1,5,0,0,20.0,44708
ML Lewis,1,45,4,0,2.22,6291
SR Clark,20,223,14,0,8.97,4582
JA Rudolph,6,7,0,0,85.71,47015
JEC Franklin,509,735,25,51,69.25,37004
D Ganga,26,31,0,4,83.87,51872
RS Morton,101,105,0,10,96.19,52445
DR Smith,635,635,8,93,100.0,53118
WW Hinds,36,42,0,3,85.71,52057
S Chanderpaul,373,357,0,39,104.48,51469
L Vincent,194,186,0,20,104.3,38714
IDR Bradshaw,4,25,0,0,16.0,51246
DK Butler,2,19,0,0,10.53,51292
PG Fulton,143,145,0,13,98.62,37091
LE Bosman,297,193,0,40,153.89,44098
SR Watson,1597,2005,55,199,79.65,8180
GB Hogg,82,342,7,6,23.98,5681
JJ van der Wath,64,213,9,4,30.05,47693
R Telemachus,15,55,1,0,27.27,47539
RJ Peterson,140,478,26,15,29.29,46750
JM Anderson,44,455,20,0,9.67,8608
MS Panesar,1,26,2,0,3.85,18655
CL White,1025,800,2,115,128.12,8291
EC Joyce,392,398,0,34,98.49,24249
SM Harwood,5,75,4,0,6.67,5605
BW Hilfenhaus,19,173,9,0,10.98,5941
PA Nixon,32,23,0,3,139.13,18023
WPUJC Vaas,43,175,6,1,24.57,50804
M Muralitharan,24,297,14,0,8.08,49636
JAH Marshall,15,15,0,2,100.0,37698
PD McGlashan,66,65,0,8,101.54,37770
LPC Silva,191,202,1,22,94.55,50431
MR Gillespie,44,254,12,0,17.32,37111
MJ Mason,7,60,2,0,11.67,37701
MS Atapattu,5,8,0,0,62.5,48124
HMCM Bandara,15,101,4,0,14.85,48284
Z Khan,47,381,18,1,12.34,30102
S Sreesanth,55,233,9,4,23.61,34274
AB Agarkar,15,74,3,2,20.27,26184
IK Pathan,212,628,29,16,33.76,32685
SR Tendulkar,13,28,2,2,46.43,35320
Harbhajan Singh,168,720,28,15,23.33,29264
T Henderson,0,26,0,0,0.0,45434
V Sehwag,423,291,0,59,145.36,35263
D Mongia,38,45,0,5,84.44,31034
RJ Sidebottom,44,386,26,1,11.4,20187
DS Smith,222,170,0,27,130.59,52962
AD Mascarenhas,155,361,14,13,42.94,16932
AN Cook,67,55,0,10,121.82,11728
DBL Powell,24,111,2,0,21.62,52790
MJ Prior,138,106,0,16,130.19,18675
IJL Trott,145,149,0,12,97.32,47623
OA Shah,384,297,0,39,129.29,20123
ACL Richards,12,17,0,1,70.59,52918
VD Philander,33,117,4,0,28.21,46945
RR Sarwan,322,310,2,25,103.87,52969
MA Ouma,79,94,0,10,84.04,24750
T Mishra,224,245,1,19,91.43,24790
SO Tikolo,192,246,10,26,78.05,24728
DO Obuya,97,128,0,8,75.78,24760
TM Odoyo,84,238,11,8,35.29,24705
CS Martin,12,147,8,0,8.16,37700
DL Vettori,248,1006,40,16,24.65,38710
JK Kamande,29,132,8,2,21.97,24697
RL Bhudia,23,66,0,2,34.85,24773
PJ Ongondo,29,131,3,2,22.14,24762
Salman Butt,527,469,0,64,112.37,42683
JAR Blain,6,76,4,0,7.89,25087
Imran Nazir,529,377,0,80,140.32,40563
JD Nel,26,98,6,2,26.53,25481
DR Brown,7,32,0,0,21.88,9254
RM Haq,53,341,17,1,15.54,25451
CM Wright,16,50,4,0,32.0,25123
Misbah-ul-Haq,820,720,0,71,113.89,41378
Yasir Arafat,111,325,18,10,34.15,43654
DF Watts,109,94,0,13,115.96,25120
RR Watson,62,91,3,8,68.13,25428
Umar Gul,303,1390,94,21,21.8,43524
NS Poonia,98,104,0,4,94.23,19276
GM Hamilton,21,25,0,2,84.0,14020
NFI McCallum,8,21,0,1,38.1,25430
CJO Smith,64,52,0,6,123.08,25112
GB Brent,2,44,3,0,4.55,55269
T Mupariwa,3,33,1,0,9.09,55652
P Utseya,126,755,23,6,16.69,55820
BJ Hodge,191,177,1,17,107.91,5674
T Taibu,177,183,0,13,96.72,55805
BJ Haddin,424,361,0,43,117.45,5560
MG Johnson,190,799,42,11,23.78,6033
S Matsikenyeri,50,64,0,5,78.12,55612
Syed Rasel,20,187,5,1,10.7,56160
Abdur Razzak,91,723,39,1,12.59,56283
Farhad Reza,92,252,6,5,36.51,55894
Mohammad Ashraful,399,428,8,52,93.22,55988
Nazimuddin,190,164,0,23,115.85,56059
Alok Kapali,71,120,2,4,59.17,56251
DL Maddy,115,98,3,15,117.35,16876
LJ Wright,816,912,18,99,89.47,23460
KM Dabengwa,16,33,0,2,48.48,55388
CP Schofield,26,99,4,2,26.26,20073
LN Onyango,12,76,3,0,15.79,24711
J Mubarak,233,183,1,27,127.32,49633
G Wijekoon,10,74,4,0,13.51,50345
RJ Kirtley,2,10,0,0,20.0,15901
G Gambhir,1011,818,0,119,123.59,28763
RV Uthappa,266,215,0,32,123.72,35582
JN Snape,7,17,0,0,41.18,20278
Nadif Chowdhury,18,16,0,1,112.5,56053
NL McCullum,369,1447,63,27,25.5,37749
CT Tremlett,5,27,2,0,18.52,21650
Joginder Sharma,9,91,4,0,9.89,29976
Fawad Alam,190,239,5,13,79.5,40250
YK Pathan,269,482,14,28,55.81,32498
AC Voges,142,128,2,10,110.94,8119
LA Pomersbach,15,7,0,2,214.29,232284
JM How,60,68,0,6,88.24,37265
SW Tait,106,550,30,1,19.27,8076
AA Noffke,1,46,5,0,2.17,6938
DJ Hussey,806,1006,21,75,80.12,5766
P Kumar,22,175,8,0,12.57,30732
I Sharma,34,299,8,1,11.37,236779
GP Swann,160,918,53,10,17.43,20431
DR Flynn,60,57,0,5,105.26,37095
M Kartik,2,24,0,0,8.33,30049
GJ Hopkins,87,72,0,10,120.83,37248
JL Ontong,168,148,2,17,113.51,46681
RN Lewis,0,10,0,0,0.0,52343
P Mustard,61,38,0,9,160.53,17185
JD Ryder,491,429,2,65,114.45,38373
PA Hitchcock,14,30,2,2,46.67,37263
JS Jesani,1,5,0,0,20.0,309207
HA Varaiya,59,348,14,1,16.95,254114
Iftikhar Anjum,2,48,2,0,4.17,40591
Abdur Rehman,24,168,12,0,14.29,39091
AO Suji,23,65,1,0,35.38,24723
MN van Wyk,245,163,0,33,150.31,47711
GH Bodi,12,28,0,0,42.86,44089
BA Parchment,10,6,0,2,166.67,52687
SE Marsh,272,254,0,25,107.09,6683
SJ Benn,62,557,20,6,11.13,51248
KAJ Roach,50,262,13,0,19.08,230553
WKD Perkins,12,12,0,1,100.0,230557
Dhiman Ghosh,1,2,0,0,50.0,56208
Mansoor Amjad,1,7,3,0,14.29,41963
RS Bopara,775,956,17,71,81.07,10582
Naeem Islam,143,211,3,15,67.77,56054
RK Kleinveldt,36,138,9,4,26.09,45949
J Louw,7,49,2,0,14.29,46075
Raqibul Hasan,54,63,0,4,85.71,56093
Mehrab Hossain jnr,21,45,0,1,46.67,56031
B Geeves,1,21,2,0,4.76,5472
VB van Jaarsveld,16,23,0,0,69.57,47846
B Laughlin,6,72,2,0,8.33,315623
YA Abdulla,3,45,2,0,6.67,224367
CJ Ferguson,17,20,0,1,85.0,5236
LL Tsotsobe,38,492,20,0,7.72,47666
ND McKenzie,8,8,0,0,100.0,46208
IE O'Brien,3,78,6,0,3.85,38108
IG Butler,41,377,27,0,10.88,36331
PM Siddle,9,50,3,0,18.0,7898
SM Davies,106,83,0,12,127.71,12450
LS Baker,2,50,2,0,4.0,51431
GJ Batty,5,26,0,0,19.23,9042
CR Foggo,6,11,0,1,54.55,23700
OL Pitcher,13,24,0,1,54.17,23702
DL Hemp,22,30,0,3,73.33,14153
GD Drummond,53,199,5,3,26.63,295644
GI Maiden,0,12,1,0,0.0,25102
JJ Celestine,0,1,0,0,0.0,216811
SD Outerbridge,39,36,0,2,108.33,23704
IH Romaine,10,28,0,0,35.71,23725
J Edness,0,1,0,0,0.0,23759
SKW Kelly,1,12,0,0,8.33,252869
RDM Leverock,0,24,0,0,0.0,23742
LR Doolan,31,168,8,0,18.45,231311
AL Watkins,161,169,3,21,95.27,54300
PG Raut,345,382,0,39,90.31,360401
NJ Browne,153,363,13,11,42.15,54504
G Sultana,12,217,4,0,5.53,263980
P Roy,23,72,3,1,31.94,220680
SJ McGlashan,407,355,0,36,114.65,54527
A Chopra,15,24,0,1,62.5,27639
SEA Ruck,23,198,11,0,11.62,274569
KL Pulford,0,24,1,0,0.0,54317
R Malhotra,44,130,6,0,33.85,54233
S Naik,109,100,0,9,109.0,54016
S Nitschke,120,216,5,14,55.56,53613
LJ Poulton,139,127,0,18,109.45,53633
NJ Shaw,8,55,2,0,14.55,53733
HL Colvin,20,441,26,1,4.54,215501
KL Rolton,83,70,0,7,118.57,53458
LC Sthalekar,183,345,7,13,53.04,53461
CM Edwards,1168,1138,1,150,102.64,53696
LK Ebsary,35,19,0,3,184.21,53682
SJ Andrews,2,40,1,0,5.0,53631
SC Taylor,176,125,0,20,140.8,53715
BL Morgan,70,58,0,5,120.69,53904
KE Pike,1,43,0,0,2.33,53664
DP Nannes,49,398,30,2,12.31,6981
E Schiferli,17,108,2,0,15.74,24943
RWT Key,11,9,0,0,122.22,15876
JS Foster,38,32,0,1,118.75,12877
AN Kervezee,260,226,0,20,115.04,214695
DJ Reekers,36,22,0,6,163.64,38261
B Zuiderent,100,103,0,7,97.09,24990
TN de Grooth,145,135,0,15,107.41,25022
DLS van Bunge,65,80,1,5,81.25,24964
JH Stander,35,65,2,2,53.85,298195
PP Ojha,15,133,11,1,11.28,32130
GA Rogers,4,29,0,0,13.79,272473
Saeed Ajmal,190,1548,94,9,12.27,42699
DT Johnston,256,655,26,21,39.08,6038
RM West,22,130,3,1,16.92,38759
WK McCallan,17,135,10,1,12.59,24251
AR Cusack,275,715,31,23,38.46,293983
JP Bray,3,17,0,0,17.65,4433
NJ O'Brien,375,365,0,34,102.74,24289
JF Mooney,225,334,11,22,67.37,24237
BAW Mendis,57,869,61,1,6.56,268739
NM Hauritz,10,56,2,1,17.86,5593
J Smits,14,19,0,0,73.68,24952
BJ Diamanti,1,12,0,0,8.33,36950
AC Botha,89,208,12,10,42.79,44102
AR White,111,127,2,9,87.4,24286
PC Connell,17,130,6,0,13.08,303349
AJ Redmond,128,102,2,21,125.49,38264
Shahzaib Hasan,125,133,0,16,93.98,370846
KO Otieno,7,10,0,0,70.0,24714
RG Aga,180,344,14,16,52.33,24716
Mudassar Bukhari,193,734,47,13,26.29,245166
ES Szwarczynski,148,160,0,14,92.5,214696
SHT Kandamby,16,18,0,0,88.89,49363
K Weeraratne,58,111,5,5,52.25,50860
T Thushara,14,130,6,0,10.77,49677
Shoaib Khan jnr,9,15,0,0,60.0,42889
SE Findlay,33,31,0,4,106.45,51865
CS Baugh,10,12,0,1,83.33,51446
EP Thompson,4,20,1,0,20.0,38626
R McLaren,38,287,19,0,13.24,46393
HG Kuhn,49,42,0,5,116.67,45955
IT Guha,1,49,2,0,2.04,53726
LS Greenway,503,523,0,44,96.18,53709
EJCLRC Rainford-Brent,23,17,0,1,135.29,53893
MJ North,20,21,0,1,95.24,6943
GC Tonge,0,24,1,0,0.0,53153
NO Miller,54,242,12,2,22.31,52622
DE Bernard,4,26,1,0,15.38,51300
Nazmul Hossain,13,51,1,0,25.49,56056
DM Richards,0,1,0,0,0.0,52833
TM Dowlin,74,70,0,8,105.71,51660
FL Reifer,22,20,0,3,110.0,52808
RJMGM Rupasinghe,35,39,0,2,89.74,218430
N Deonarine,58,108,1,5,53.7,51659
TR Birt,32,34,0,4,94.12,4292
RJ Harris,4,73,4,0,5.48,5779
Imran Farhat,88,77,0,15,114.29,40582
UWMBCA Welegedara,6,42,2,0,14.29,51019
Raees Ahmadzai,43,35,0,4,122.86,320284
Dawlat Ahmadzai,1,13,1,0,7.69,25917
M Vijay,185,177,0,21,104.52,237095
Suhrawadi Shuvo,1,9,0,0,11.11,56138
Mohammad Sami,63,325,21,2,19.38,41324
MJ Lumb,582,422,0,85,137.91,16406
C Kieswetter,565,480,0,70,117.71,230855
PP Chawla,4,139,4,0,2.88,32966
AM Blignaut,9,9,0,1,100.0,55259
CK Coventry,130,90,0,20,144.44,55329
GA Lamb,40,130,4,1,30.77,55562
RW Price,59,316,9,1,18.67,55698
S Randiv,10,134,8,1,7.46,50438
Mirwais Ashraf,164,450,16,12,36.44,387420
Jahurul Islam,34,24,0,4,141.67,55944
R Vinay Kumar,12,198,11,0,6.06,35731
CU Jayasinghe,55,49,0,4,112.24,49287
CR Smith,3,49,1,0,6.12,53679
DP David,2,44,1,0,4.55,54254
JE Cameron,331,335,0,31,98.81,268887
PY Lavine,8,19,0,1,42.11,55194
SF Daley,166,630,32,7,26.35,370132
CP Jack,19,22,0,1,86.36,55195
KE Broadmore,43,132,2,2,32.58,274175
SJ Elliott,20,20,0,0,100.0,53638
AM Samaroo,6,6,0,1,100.0,307942
APC Kilowan,3,23,3,0,13.04,54635
C van der Westhuizen,1,25,2,0,4.0,54640
MM Letsoalo,17,318,11,0,5.35,276682
AS Taai,4,27,2,0,14.81,54605
SA Fritz,46,64,0,6,71.88,54636
K Thomson,43,57,0,3,75.44,387959
AE Smith,44,47,0,4,93.62,54594
PJ Ingram,26,36,0,3,72.22,38952
SNJ O'Keefe,41,143,6,5,28.67,7069
BJ Watling,43,60,0,3,71.67,38924
AB Dinda,33,210,17,1,15.71,227712
M Pushpakumara,1,18,1,0,5.56,49868
S Tyagi,1,13,0,0,7.69,317784
SW Masakadza,28,148,5,1,18.92,343529
AB Barath,30,42,0,3,71.43,274926
AN Petersen,15,19,0,1,78.95,46934
JM Davison,1,41,2,0,2.44,23852
GEF Barnett,73,56,0,9,130.36,36383
A Bagai,169,157,0,14,107.64,23797
IS Billcliff,52,39,0,5,133.33,23850
S Dhaniram,6,44,1,0,13.64,51738
U Bhatti,21,45,1,1,46.67,23865
Khurram Chohan,15,35,0,1,42.86,41224
HS Baidwan,73,201,9,5,36.32,355583
Arsalan Qadir,0,6,0,0,0.0,307066
RT Lyons,2,26,2,0,7.69,25475
SJS Smith,9,11,0,1,81.82,25483
MBS Jonkman,6,53,5,0,11.32,245397
Mohammad Kashif,0,24,2,0,0.0,243073
AF Buurman,0,4,0,0,0.0,24996
NG Jones,46,52,0,3,88.46,406308
A Shahzad,6,70,3,0,8.57,21431
JW Hastings,61,230,8,4,26.52,228622
CJ McKay,26,164,4,2,15.85,6903
EC Rainsford,3,39,0,0,7.69,55740
NV Ojha,13,28,0,2,46.43,32102
RJ Nicol,379,444,6,44,85.36,38058
AJ McKay,2,36,2,0,5.56,38005
CA Ingram,214,165,0,30,129.7,45705
MM Patel,1,61,4,0,1.64,32965
DG Brownlie,10,18,0,1,55.56,4493
LJ Woodcock,3,60,2,0,5.0,38920
Asad Shafiq,202,190,0,21,106.32,316397
Tanvir Ahmed,3,21,2,0,14.29,266340
SR Patel,205,433,8,22,47.34,18632
PA Patel,37,33,0,5,112.12,32242
R Dravid,31,21,0,3,147.62,28114
SJ Tsukigawa,6,7,0,1,85.71,54347
SJ Coyte,70,454,29,1,15.42,374934
DP Hyatt,67,55,0,8,121.82,52197
CD Barnwell,89,103,1,8,86.41,330408
Mohammad Salman,5,6,0,0,83.33,41481
S Badrinath,45,38,0,5,118.42,26806
SN Pradhan,1,25,3,0,4.0,220729
A Brindle,284,573,18,13,49.56,53820
AA Deshpande,7,16,0,0,43.75,220679
N Tanwar,18,31,0,1,58.06,442050
DE Bollinger,9,215,10,0,4.19,4508
JL Pattinson,15,86,3,1,17.44,272465
MDK Perera,7,69,3,0,10.14,49920
KTGD Prasad,0,18,0,0,0.0,50163
HMRKB Herath,14,381,21,0,3.67,49178
XJ Doherty,26,250,10,1,10.4,5017
MD Bates,2,67,4,0,2.99,36590
F Mutizwa,39,36,0,3,108.33,55641
RM Hira,50,296,10,5,16.89,232356
KO Meth,11,53,0,0,20.75,232443
AM Ellis,28,83,2,2,33.73,36993
RE Levi,254,171,0,35,148.54,46148
M de Lange,21,155,8,0,13.55,393279
ST Finn,71,514,30,1,13.81,210283
MK Tiwary,15,17,0,0,88.24,35565
Rameez Raja (2),27,29,0,2,93.1,232489
Aizaz Cheema,9,110,9,0,8.18,39821
Yasir Shah,13,31,0,1,41.94,43685
NE Bonner,29,52,0,2,55.77,314650
DO Christian,0,2,0,0,0.0,51634
MC Bascombe,6,9,0,0,66.67,252893
SG Borthwick,14,40,1,2,35.0,310519
K Santokie,15,251,19,0,5.98,314622
GE Mathurin,10,67,5,0,14.93,252940
GW Aldridge,0,24,1,0,0.0,36187
AL Hodgkinson,44,66,0,6,66.67,54643
C Brits,74,70,0,8,105.71,54634
D Devnarain,48,75,0,5,64.0,317161
M Smook,2,2,0,0,100.0,364372
SE Rowe,66,52,0,6,126.92,254239
RH Candy,3,28,1,0,10.71,231306
Awais Zia,87,86,0,7,101.16,278491
Hammad Azam,34,34,0,4,100.0,384518
A Martin,0,18,1,0,0.0,245373
Nasir Hossain,339,476,8,29,71.22,300618
BV Vitori,34,260,5,0,13.08,235514
L Balaji,3,97,11,0,3.09,26829
Elias Sunny,6,82,7,1,7.32,55883
HDRL Thirimanne,296,269,0,32,110.04,301236
Nasir Jamshed,387,328,0,46,117.99,42321
Raza Hasan,36,258,11,2,13.95,343548
DR Briggs,7,113,5,0,6.19,310107
SI Galagedara,60,88,0,7,68.18,54817
SM Benade,46,137,4,4,33.58,54616
SK Dolawatte,21,102,3,0,20.59,54840
S Loubser,72,343,9,4,20.99,276683
Qanita Jalil,151,457,9,13,33.04,220670
Sumaiya Siddiqi,22,204,9,2,10.78,276711
Marina Iqbal,247,332,1,25,74.4,361850
Batool Fatima,38,45,0,3,84.44,55019
JL Hunter,21,259,17,0,8.11,53674
N Niranjana,45,197,9,4,22.84,220678
S Sharma,12,115,8,1,10.43,490627
A Das,9,180,9,0,5.0,372319
Y van der Westhuizen,7,9,0,1,77.78,364360
JB Nero,143,191,0,14,74.87,55174
JM Fields,69,71,0,2,97.18,53665
SL Quintyne,120,548,24,8,21.9,527656
RK Parwin,2,50,4,0,4.0,578454
DI Allan,39,114,4,3,34.21,472153
MC Sorensen,99,391,24,4,25.32,531953
JO Ngoche,13,140,2,0,9.29,308691
RD McCann,1,2,0,0,50.0,463215
H Osinde,48,124,6,3,38.71,212175
MR Swart,626,795,13,63,78.74,308794
AS Hansra,88,177,7,7,49.72,418615
Zahid Hussain,5,66,3,0,7.58,43726
R Gunasekera,231,196,0,27,117.86,307075
Raza-ur-Rehman,25,83,2,3,30.12,259413
RA Bhatti,31,40,0,1,77.5,307077
MA Parker,7,26,1,0,26.92,298197
PL Mommsen,348,341,2,35,102.05,461281
R Flannigan,34,28,0,3,121.43,303412
Shabir Noori,15,18,0,1,83.33,307653
Zamir Khan,2,26,1,0,7.69,542323
TG Gordon,34,37,0,3,91.89,208755
